OTU,Sample,Abundance,SampleID,Study_group,PigID,Group,Cohort,Gender,Age_days,Age_week,Housing_facility,Housing_facility1,Sampling,sampling1,TimePre_PosPart,pre_post_delivery,plain_mac,mac.tet,mac.cef,mac.gen,mac.sulfa,mac.amp,mac.strep,mac.azthr,mac.chl,plain_Ent,Ent.tet,Ent.nal,Ent.gen,ENT.tylo,Ent.ery,Ent.linco,Ent.len,Ent.nitrof,Ent.pen,Ent.strep,log10.16s,log10tetAcopies.gram,log10ctxmcopies.gram1.1,Raw_ASVcount,RawInput,From_Cutadapt,Dada2filtered,percentage_inputpassedfilter,denoised,merged,percentage.of.input.merged,non.chimeric,percentage.of.input.non.chimeric,Length_filtered_Counts,input_newdada2,filtered_newdada2,denoisedF_newdada2,denoisedR_newdada2,merged_newdada2,nonchim_newdada2,X.retained_newdada2,S.Name.DMM,assignment_all_dmm_sow,assignment_all_dmm_sow_rearrange,Kingdom,Phylum,Class,Order,Family,Genus,plotabun7
ASV349,VV138,42.53372971,VV138.F6,Breeder_sows,296,296.T9,1,F,371,53,Farrowing barn,Farrowing,On the day finishing weaning/separation from litter  – Parity 1 ,Postpartum,3,NA,6.65,5.54,3.2,0,0,4.6,0,0,4.6,5.84,3.79,3.51,0,0,0,4.94,0,0,0,3.2,9.64,6.91,6.03,100618,169281,154001,144652,93.93,142097,128342,83.34,100622,65.34,100618,169281,155246,151954,150096,131886,109368,0.646073688,VV138,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV115,40.11099899,VV115.D7,Breeder_sows,389,389.T6,1,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.87,5.53,3.81,4.65,5.42,5.37,5.41,4.88,0,6.87,0,3.6,4.2,4.78,4.83,4.77,0,3.86,0,0,10.05,6.17,5.84,91215,158592,147518,139192,94.36,136431,119749,81.18,91215,61.83,91215,158592,147615,144000,142421,121446,98101,0.618574707,VV115,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV121,39.73214286,VV121.E1,Breeder_sows,292,292.T7,1,F,343,49,Breeding barn,Breeding,1 week prior to moving to farrowing house – Parity 1 ,Breeding_Gestation,-1,NA,6.7,5.66,3.98,5.44,5.06,5.44,4.62,0,0,6.59,6.32,4.11,4.58,4.46,4.46,4.35,0,3.38,0,0,9.76,5.6,5.78,95688,168610,158108,147793,93.48,144543,127415,80.59,95697,60.53,95688,168610,155118,151047,149310,125602,101501,0.601986834,VV121,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV143,39.30131004,VV143.F11,Breeder_sows,369,369.T9,2,F,371,53,Farrowing barn,Farrowing,On the day finishing weaning/separation from litter  – Parity 1 ,Postpartum,3,NA,6.89,6.7,4.75,0,4.25,4.16,0,4.52,4.33,6.08,5.79,4.47,0,4.72,4.64,4.52,0,0,0,0,10.33,5.15,5.93,84845,130335,119483,112058,93.79,110140,98431,82.38,84845,71.01,84845,130335,120035,117466,115644,101567,91707,0.703625273,VV143,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV113,37.33333333,VV113.D5,Breeder_sows,292,292.T6,1,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.85,5.44,0,4.46,5.58,5.47,5.34,4.84,0,6.43,6.21,4.11,4.11,3.2,3.2,0,0,3.6,4.2,4.46,9.8,5.89,6.03,87530,145914,135664,127669,94.11,125144,110185,81.22,87537,64.52,87530,145914,135589,132639,130493,112082,94330,0.646476692,VV113,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV118,36.502849,VV118.D10,Breeder_sows,366,366.T6,2,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.7,5.59,0,4.83,5.42,5.43,5.34,5.16,0,6.83,6.78,4.51,4.11,5.25,5.25,5.25,0,0,0,3.51,9.96,5.38,5.81,85937,141885,132439,124666,94.13,122042,105940,79.99,85939,64.89,85937,141885,131891,128694,126917,107169,92707,0.653395355,VV118,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV137,36.10675039,VV137.F5,Breeder_sows,292,292.T9,1,F,371,53,Farrowing barn,Farrowing,On the day finishing weaning/separation from litter  – Parity 1 ,Postpartum,3,NA,6.81,6.18,0,0,0,4.52,0,4.51,0,5.85,0,0,0,0,3.38,4.75,0,4.37,0,4.16,9.17,6.82,5.91,90280,147395,135004,126678,93.83,124450,112911,83.64,90282,66.87,90280,147395,135043,132097,130474,115191,97420,0.66094508,VV137,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV129,35.45110536,VV129.E9,Breeder_sows,292,292.T8,1,F,350,50,Farrowing barn,Farrowing,On the day of parturition – Parity 1 ,Parturition,0,NA,6.76,5.65,5.47,4.74,5.2,5.45,5.32,3.6,4.2,6.63,6.01,4.64,4.35,3.94,4.16,4.02,0,4.02,3.98,0,9.7,5.38,5.75,98719,160527,148775,139224,93.58,136668,122671,82.45,98727,66.36,98719,160527,148185,145143,143202,124308,106087,0.660867019,VV129,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV116,35.09770442,VV116.D8,Breeder_sows,391,391.T6,1,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.9,5.54,0,4.58,5.2,5.41,4.85,4.3,0,6.26,5.83,4.18,0,3.75,3.75,3.86,0,0,3.81,4.11,10.13,5.54,6.28,91788,150030,140245,131655,93.88,128897,112874,80.48,91798,65.46,91788,150030,139220,135992,133719,114372,98672,0.657681797,VV116,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV117,31.19985737,VV117.D9,Breeder_sows,363,363.T6,2,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.81,5.62,5.71,0,4.92,5.28,4.65,0,0,6.85,6.23,4.81,0,5.32,5.19,5.32,0,0,0,3.81,9.74,5.33,5.84,98593,166815,156087,146117,93.61,142910,124122,79.52,98610,63.18,98593,166815,154067,150179,148360,125231,105734,0.633839883,VV117,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV119,29.62112514,VV119.D11,Breeder_sows,369,369.T6,2,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.74,5.71,3.51,0,0,4.51,0,0,0,6.82,6.36,4.11,3.81,5.39,5.42,5.44,0,4.11,4.28,0,9.31,5.63,6.36,82983,139365,129802,123076,94.82,120774,106636,82.15,82988,63.93,82983,139365,130285,127324,125785,108392,89317,0.640885445,VV119,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV090,28.27077116,VV090.B6,Breeder_sows,296,296.T3,1,F,70,10,Segregated Early Weaning (SEW) barn,First growing,1 day prior to moving to 2nd growing facility,Growing,-40,NA,6.65,3.98,3.81,5.44,5.26,5.22,5.21,4.26,3.94,6.4,6.19,4.72,3.81,3.9,0,4.28,0,0,0,0,10.34,5.38,1,109140,172962,161449,150702,93.34,148166,133557,82.72,109140,67.6,109140,172962,158812,155420,153703,134532,116415,0.673066916,VV090,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV084,24.75057559,VV084.A12,Breeder_sows,391,391.T2,1,F,42,6,Segregated Early Weaning (SEW) barn,First growing,3 weeks after entry ,Growing,-44,NA,6.62,5.57,4.85,5.33,5.29,5.12,5.21,4.39,4.48,6.36,6.19,4.81,4.11,4.16,4.08,4.42,0,0,3.98,4.78,10.97,6.97,5.65,96913,148294,136227,127198,93.37,125413,113392,83.24,96920,71.15,96913,148294,136660,134436,132882,117515,103864,0.700392464,VV084,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV114,24.48657188,VV114.D6,Breeder_sows,296,296.T6,1,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.66,5.72,0,4.71,0,4.55,4.55,2.9,0,6.09,5.63,3.51,4.28,3.68,3.6,0,0,3.75,3.98,3.81,9.89,5.53,5.75,99442,167535,155662,145167,93.26,142053,124523,80,99459,63.89,99442,167535,153977,149912,147414,125305,106546,0.635962635,VV114,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV131,23.87318564,VV131.E11,Breeder_sows,389,389.T8,1,F,350,50,Farrowing barn,Farrowing,On the day of parturition – Parity 1 ,Parturition,0,NA,6.69,5.76,5.58,0,5.05,5.2,4.87,4.25,3.81,6.41,6.1,4.74,0,3.6,4.16,4.13,0,0,0,0,9.85,5.84,1,86342,140201,129945,121781,93.72,119548,104854,80.69,86348,66.45,86342,140201,129858,126975,124792,107163,93480,0.666757013,VV131,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV095,20.01650846,VV095.B11,Breeder_sows,369,369.T3,2,F,70,10,Segregated Early Weaning (SEW) barn,First growing,1 day prior to moving to 2nd growing facility,Growing,-40,NA,6.63,4.46,3.98,0,4.28,5.57,5.41,0,3.81,6.5,6.39,5.45,3.51,0,0,4.62,0,0,3.81,4.46,10.07,5.6,5.47,94415,156481,146279,136357,93.22,133715,119392,81.62,95665,65.4,95657,156481,144048,140845,139258,120193,101094,0.646046485,VV095,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV083,19.68984144,VV083.A11,Breeder_sows,389,389.T2,1,F,42,6,Segregated Early Weaning (SEW) barn,First growing,3 weeks after entry ,Growing,-44,NA,6.44,4.92,5.22,5.4,5.3,5.32,5.21,4.46,4.73,6.5,6.4,4.88,3.81,4.8,4.7,4.74,0,3.2,3.98,0,11.11,6.9,5.79,103357,163031,152932,143650,93.93,141358,127117,83.12,103357,67.58,103357,163031,151061,148166,146660,127285,109346,0.670706798,VV083,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV120,17.85714286,VV120.D12,Breeder_sows,379,379.T6,2,F,224,32,Breeding barn,Breeding,At first mating – Parity 1 ,Breeding_Gestation,-18,NA,6.83,5.81,4.41,4.55,4.95,5.47,5.25,5.21,3.81,6.7,6.4,4.74,0,5.46,5.41,5.53,0,0,4.11,0,11.1,5.93,6.45,90329,150261,140249,131916,94.06,129246,112465,80.19,90338,64.41,90329,150261,139409,136080,133930,114504,97082,0.646089138,VV120,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV097,17.66856214,VV097.C1,Breeder_sows,292,292.T4,1,F,84,12,Gestation barn,Second growing,2 weeks after entry to 2nd growing facility,Growing,-38,NA,6.63,5.43,5.63,4.28,4.71,5.25,4.41,4.2,3.68,6.6,5.98,4.18,4.46,4.57,3.94,4.86,0,3.98,4.51,0,10.97,5.87,5.74,106994,176392,165025,154099,93.38,151507,136352,82.63,107002,64.84,106994,176392,162072,158732,157255,137451,113636,0.644224228,VV097,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV100,17.38964265,VV100.C4,Breeder_sows,391,391.T4,1,F,84,12,Gestation barn,Second growing,2 weeks after entry to 2nd growing facility,Growing,-38,NA,6.73,5.33,4.68,4.65,0,0,0,4.18,0,6.73,5.93,3.94,3.98,3.94,3.94,4.73,0,0,0,3.51,10.33,6.15,1,98740,161010,149379,139617,93.46,137031,122718,82.15,98746,66.1,98740,161010,148167,144768,143257,124468,105955,0.658064716,VV100,3,3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV098,17.3790512,VV098.C2,Breeder_sows,296,296.T4,1,F,84,12,Gestation barn,Second growing,2 weeks after entry to 2nd growing facility,Growing,-38,NA,6.72,5.47,4.74,4.11,4.68,4.11,4.74,4.05,3.51,6.52,5.09,4.18,3.81,4.43,3.86,4.95,0,3.68,3.81,4.35,9.44,5.81,1,110603,183844,169522,157210,92.74,155084,140511,82.89,110609,65.25,110603,183844,168589,165610,164497,144794,118811,0.646259873,VV098,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV125,16.92373608,VV125.E5,Breeder_sows,363,363.T7,2,F,343,49,Breeding barn,Breeding,1 week prior to moving to farrowing house – Parity 1 ,Breeding_Gestation,-1,NA,6.65,5.71,0,4.71,5.34,4.65,5.01,5.3,0,6.46,5.17,4.28,0,3.51,0,3.81,0,4.11,0,0,9.66,5.2,5.38,99409,170028,159293,149301,93.73,146294,129413,81.24,99418,62.41,99409,170028,157368,153675,151151,128955,105780,0.622132825,VV125,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV123,16.53027823,VV123.E3,Breeder_sows,389,389.T7,1,F,343,49,Breeding barn,Breeding,1 week prior to moving to farrowing house – Parity 1 ,Breeding_Gestation,-1,NA,6.89,5.88,4.85,0,4.35,5.11,4.83,3.9,0,6.44,5.51,4.43,0,0,3.2,4.23,0,3.2,3.81,0,9.82,5.75,5.79,105001,164945,155100,145945,94.1,143382,126036,81.26,105009,67.7,105001,164945,153662,150329,147595,127199,112124,0.679765983,VV123,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV105,15.90271282,VV105.C9,Breeder_sows,292,292.T5,1,F,154,22,Gestation barn,Second growing,1 day prior to moving to sows barn,Growing,-28,NA,6.75,5.6,5.68,4.58,0,3.51,0,0,0,6.17,5.95,4.02,3.98,3.86,4.02,3.86,0,3.81,3.98,4.11,10.47,6.55,6.22,94155,160153,148820,138883,93.32,135921,119659,80.41,94157,63.27,94155,160153,146394,142788,141203,120008,100473,0.62735634,VV105,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV111,13.82660688,VV111.D3,Breeder_sows,369,369.T5,2,F,154,22,Gestation barn,Second growing,1 day prior to moving to sows barn,Growing,-28,NA,6.67,5.7,4.58,0,4.2,4.46,3.98,4.28,0,6.44,6.36,4.71,0,0,0,4.98,0,0,4.2,3.51,9.78,6.59,6.26,96343,156100,146961,137962,93.88,134908,119511,81.32,96351,65.56,96343,156100,144845,141191,139157,118849,103156,0.660832799,VV111,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV110,12.73190251,VV110.D2,Breeder_sows,366,366.T5,2,F,154,22,Gestation barn,Second growing,1 day prior to moving to sows barn,Growing,-28,NA,6.73,5.73,0,0,4.41,3.81,0,0,0,6.58,6.25,5.13,0,4.11,4.28,4.46,0,0,4.28,3.81,9.96,6.58,5.51,95299,149415,139241,130563,93.77,127868,113524,81.53,95309,68.45,95299,149415,138143,134726,133305,114791,101782,0.68120336,VV110,3,3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV096,12.71442987,VV096.B12,Breeder_sows,379,379.T3,2,F,70,10,Segregated Early Weaning (SEW) barn,First growing,1 day prior to moving to 2nd growing facility,Growing,-40,NA,6.61,5.48,4.51,0,4.78,5.28,5.42,0,0,6.35,5,3.81,0,4.46,0,4.11,0,4.11,0,3.81,9.97,5.34,1,NA,152090,142733,133429,93.48,131310,117949,82.64,94417,66.15,94415,152090,140438,137908,136319,118956,100683,0.661996186,VV096,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV092,12.38112327,VV092.B8,Breeder_sows,391,391.T3,1,F,70,10,Segregated Early Weaning (SEW) barn,First growing,1 day prior to moving to 2nd growing facility,Growing,-40,NA,6.36,5.14,4.89,4.78,5.38,3.98,5.37,3.86,3.6,6.58,6.14,4.11,3.98,3.2,3.51,0,0,3.9,4.46,3.81,10.31,5.29,5.6,107575,173189,162629,151989,93.46,149498,135343,83.22,107584,66.15,107575,173189,159450,156484,154421,134954,114314,0.660053468,VV092,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV142,10.98054325,VV142.F10,Breeder_sows,366,366.T9,2,F,371,53,Farrowing barn,Farrowing,On the day finishing weaning/separation from litter  – Parity 1 ,Postpartum,3,NA,6.91,6.4,3.51,0,4.2,4.41,0,4.28,0,6.27,6.05,0,0,4.69,4.8,4.35,0,3.6,0,4.28,9.88,5.46,5.66,82419,134822,122897,115324,93.84,112883,98334,80.01,82431,67.07,82419,134822,124314,121318,119000,101303,90306,0.669816499,VV142,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV144,10.43445267,VV144.F12,Breeder_sows,379,379.T9,2,F,371,53,Farrowing barn,Farrowing,On the day finishing weaning/separation from litter  – Parity 1 ,Postpartum,3,NA,6.72,6.42,4.33,0,3.9,4.13,0,3.98,4.35,5.47,5.7,4.23,0,4.38,4.51,4.67,0,3.86,0,0,10.33,5.38,5.94,90257,151880,138022,129385,93.74,126499,110031,79.72,90269,65.4,90257,151880,139766,136376,133509,113621,99241,0.653417171,VV144,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV135,10.21073213,VV135.F3,Breeder_sows,369,369.T8,2,F,350,50,Farrowing barn,Farrowing,On the day of parturition – Parity 1 ,Parturition,0,NA,6.66,5.71,4.2,3.51,0,0,0,4.11,4.51,6.47,5.44,4.28,0,3.81,3.98,4.11,0,4.46,0,0,10.34,5.61,5.4,88558,143913,132832,124778,93.94,121968,107636,81.03,88567,66.68,88558,143913,132510,129152,126940,108578,95292,0.662150049,VV135,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV102,9.304975313,VV102.C6,Breeder_sows,366,366.T4,2,F,84,12,Gestation barn,Second growing,2 weeks after entry to 2nd growing facility,Growing,-38,NA,6.73,5.7,0,0,3.51,0,0,3.81,0,6.25,5.7,4.98,4.11,4.46,4.11,4.58,0,0,3.81,4.28,9.96,6.14,1,100309,162843,150280,140511,93.5,137934,124235,82.67,100313,66.75,100309,162843,149833,146531,144963,126377,108224,0.664591048,VV102,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV094,9.058684521,VV094.B10,Breeder_sows,366,366.T3,2,F,70,10,Segregated Early Weaning (SEW) barn,First growing,1 day prior to moving to 2nd growing facility,Growing,-40,NA,6.59,4.94,4.35,4.46,0,4.71,4.58,3.98,0,6.49,5.76,4.89,4.11,0,4.51,3.81,0,0,0,4.65,10.32,5.49,1,95657,156873,146894,137550,93.64,135407,121675,82.83,95328,64.9,95326,156873,145344,142699,140553,121671,102092,0.650793954,VV094,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV134,9.032826614,VV134.F2,Breeder_sows,366,366.T8,2,F,350,50,Farrowing barn,Farrowing,On the day of parturition – Parity 1 ,Parturition,0,NA,6.86,5.81,0,3.81,4.2,0,5.22,3.81,0,6.47,5.63,4.2,3.81,4.2,4.58,4.2,0,3.81,0,0,9.91,5.48,6.34,82597,141990,131039,122897,93.79,119828,103547,79.02,82599,63.03,82597,141990,130982,127324,125230,104468,89524,0.630495105,VV134,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV075,8.897165322,VV075.A3,Breeder_sows,389,389.T1,1,F,21,3,Segregated Early Weaning (SEW) barn,First growing,At the time of purchase/entering 1st growing facility,Growing,-47,NA,6.56,6.2,5.18,6.3,5.52,6.52,0,4.83,4.38,6.15,6.28,4.67,5.27,4.67,4.78,4.78,0,3.38,0,0,10.74,6.47,6.64,97944,148671,138468,130031,93.91,127765,115086,83.11,97949,70.74,97944,148671,138336,135568,133903,118404,105234,0.707831386,VV075,4,1,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV133,8.745169819,VV133.F1,Breeder_sows,363,363.T8,2,F,350,50,Farrowing barn,Farrowing,On the day of parturition – Parity 1 ,Parturition,0,NA,6.87,5.8,0,4.46,4.58,4.2,5.17,4.55,0,6.32,5.98,5.3,4.46,4.55,4.51,4.46,0,4.51,0,0,9.67,5.37,5.97,87241,143601,130753,122220,93.47,119253,104328,79.79,87244,66.72,87241,143601,130898,127424,125356,107003,94713,0.659556688,VV133,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV141,8.340888486,VV141.F9,Breeder_sows,363,363.T9,2,F,371,53,Farrowing barn,Farrowing,On the day finishing weaning/separation from litter  – Parity 1 ,Postpartum,3,NA,6.94,6.32,3.51,0,4.11,4.58,0,4.48,0,6.34,6.06,0,0,5.2,4.82,4.41,0,0,0,0,10.11,5.22,5.97,99124,162322,147627,138116,93.56,135173,119109,80.68,99133,67.15,99124,162322,148311,144649,142091,121991,108081,0.665843201,VV141,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV076,7.962126103,VV076.A4,Breeder_sows,391,391.T1,1,F,21,3,Segregated Early Weaning (SEW) barn,First growing,At the time of purchase/entering 1st growing facility,Growing,-47,NA,6.88,6.65,5.46,0,5.5,6.35,2.2,4.98,4.64,6.54,6.39,4.72,4.95,4.58,4.66,4.59,0,0,4.46,0,10.88,7.48,6.39,105019,162638,151817,141337,93.1,138906,125679,82.78,105029,69.18,105019,162638,149808,146614,143694,126437,111605,0.686217243,VV076,4,1,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV136,7.536691789,VV136.F4,Breeder_sows,379,379.T8,2,F,350,50,Farrowing barn,Farrowing,On the day of parturition – Parity 1 ,Parturition,0,NA,6.67,5.75,4.2,0,5.58,5.57,5.25,5.18,0,6.63,6.18,5.25,0,3.81,3.98,0,0,0,0,0,10.46,5.75,5.84,87407,146094,134170,126230,94.08,123571,108051,80.53,87411,65.15,87407,146094,134928,131454,128820,109327,94388,0.646077183,VV136,1,4,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV086,7.025193798,VV086.B2,Breeder_sows,366,366.T2,2,F,42,6,Segregated Early Weaning (SEW) barn,First growing,3 weeks after entry ,Growing,-44,NA,6.65,5.63,4.58,4.55,4.71,5.36,4.2,3.81,4.28,6.14,6.15,5.28,4.46,0,3.51,0,0,3.81,0,4.55,10.79,7.06,1,114944,184222,172635,160197,92.8,157750,144958,83.97,114951,66.59,114944,184222,168940,165705,164434,145388,122224,0.66346039,VV086,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV093,6.864988558,VV093.B9,Breeder_sows,363,363.T3,2,F,70,10,Segregated Early Weaning (SEW) barn,First growing,1 day prior to moving to 2nd growing facility,Growing,-40,NA,6.66,5.54,0,0,0,5.37,0,4.11,0,6.59,6.09,5.25,0,0,3.81,4.46,0,0,0,0,9.93,5.37,1,95326,169092,157605,146946,93.24,144076,126788,80.45,100381,63.69,100372,169092,155419,151730,149826,127480,106820,0.631727107,VV093,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV112,4.40120454,VV112.D4,Breeder_sows,379,379.T5,2,F,154,22,Gestation barn,Second growing,1 day prior to moving to sows barn,Growing,-28,NA,6.81,5.42,3.81,4.11,3.98,4.28,0,0,0,6.46,5.6,4.2,3.81,4.62,4.46,3.98,0,0,0,4.46,10.37,6.4,6.06,102516,167218,154970,144705,93.38,142360,129389,83.49,102516,66.15,102516,167218,153913,150959,149615,131753,110322,0.659749548,VV112,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV082,4.115226337,VV082.A10,Breeder_sows,296,296.T2,1,F,42,6,Segregated Early Weaning (SEW) barn,First growing,3 weeks after entry ,Growing,-44,NA,6.5,5.47,0,0,3.81,4.81,0,0,0,6.35,6.27,4.7,0,4.75,3.38,4.81,0,3.38,0,0,11.28,6.34,5.46,96113,144475,134135,125542,93.59,124039,114834,85.61,96115,71.66,96113,144475,133163,131158,129822,116146,101787,0.704530196,VV082,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV106,3.33006856,VV106.C10,Breeder_sows,296,296.T5,1,F,154,22,Gestation barn,Second growing,1 day prior to moving to sows barn,Growing,-28,NA,6.84,5.3,0,4.28,5.47,5.83,5.16,4.41,0,6.44,5.9,3.98,4.35,4.28,4.38,4.25,0,3.86,3.81,0,10.48,5.73,5.52,94996,153110,143572,134491,93.67,131627,115690,80.58,95002,66.17,94996,153110,141767,138323,135844,115266,101487,0.662837176,VV106,3,3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV087,3.276539974,VV087.B3,Breeder_sows,369,369.T2,2,F,42,6,Segregated Early Weaning (SEW) barn,First growing,3 weeks after entry ,Growing,-44,NA,6.76,5.71,3.81,0,3.51,3.81,5.35,5.25,4.76,6.64,6.48,5.44,0,5.13,0,5.39,0,4.46,0,0,11.03,7.75,6.38,112180,166438,155605,145055,93.22,143228,132152,84.93,112184,72.1,112180,166438,153127,150644,149113,135061,119029,0.715155193,VV087,2,2,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
ASV349,VV107,2.795097828,VV107.C11,Breeder_sows,389,389.T5,1,F,154,22,Gestation barn,Second growing,1 day prior to moving to sows barn,Growing,-28,NA,6.87,5.72,0,0,3.81,4.94,5.26,4.11,0,6.74,5.93,3.51,0,4.39,3.98,4.52,0,0,3.81,4.51,10.25,5.76,5.64,92942,151643,142028,133337,93.88,130755,116241,81.84,92953,65.45,92942,151643,140313,137358,135419,117194,99433,0.655704517,VV107,3,3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-001,yes
